Respondent;Y;EAR_N;MAR_N;Circularity_N;MOE_N
4;1;-12.937.203.492.562.400;23.477.246.481.693.700;-21.789.615.727.561.700;38.030.948.673.662.400
4;1;12.781.333.570.965.200;489.668.283.761.042;-0.24069924350213462;0.9914764335888939
4;1;-11.534.374.198.188.100;6.137.623.008.785.660;-23.689.872.913.104.900;6.182.638.307.979.590
4;1;-0.031173984319429256;5.735.155.926.242.330;-2.673.028.440.997.400;3.684.117.695.335.570
4;1;-27.433.106.201.096.200;-0.5030838531791532;-12.288.329.799.845.800;495.529.484.913.692
4;1;2.026.308.980.762.780;-21.800.300.304.429.900;3.787.845.989.849.400;-39.930.408.788.538.000
4;1;-0.4987837491108421;-2.012.335.412.716.600;-1.304.843.267.406.310;-0.5239170206964454
4;1;10.910.894.511.799.600;-2.213.568.953.988.270;21.916.299.539.931.300;-29.347.702.434.231.200
4;1;-0.8261105844648285;10.397.066.299.035.800;12.034.962.175.106.700;2.074.794.894.710.230
4;1;1.886.026.051.325.360;31.191.198.897.107.400;4.395.928.289.223.210;-0.8808485367884471
4;1;-0.17145691375685312;77.139.524.154.136.700;0.06334190618477194;5.168.201.367.507.580
4;1;12.781.333.570.965.200;489.668.283.761.042;-0.7727712554542248;0.9914764335888939
4;1;0.5299577334302662;67.748.625.561.459.200;-17.989.101.356.475.400;33.647.579.177.795.700
4;1;-0.031173984319429256;489.668.283.761.042;260.968.653.481.263;3.176.899.225.099.570
5;0;11.072.995.650.540.000;-0.014813595639004412;0.8980265101338759;-11.149.865.018.905.300
5;0;-0.27007306464731445;10.073.245.034.524.100;0.1796053020267752;0.8175006074785652
5;0;-0.837226500406681;-0.9925109078134041;-10.776.318.121.606.400;0.29748589441197215
5;0;-1.161.314.177.983.460;0.38515348661416404;-0.5837172315870168;14.429.237.083.289.200
5;0;0.21605845171785695;-0.5925438255602455;0.8082238591204909;-0.5036178527446753
5;0;0.6211680486888331;-16.591.227.115.686.700;-0.49391458057363175;-14.874.294.720.598.500
5;0;0.945255726265614;-10.369.516.947.304.100;-0.6286185570937106;-14.804.022.462.076.000
5;0;-0.027007306464728747;-0.9480701208963811;-0.1347039765200789;-0.4825361751879207
5;0;18.364.968.396.017.600;-0.7258661863112952;10.776.318.121.606.500;-2.084.743.669.501.200
5;0;15.124.091.620.249.800;-27.257.015.975.771.000;0.1347039765200839;-27.663.845.771.695.800
5;0;11.072.995.650.540.000;-17.035.634.984.856.900;0.49391458057363175;-1.923.117.474.899.420
5;0;0.21605845171785695;-0.6369846124772588;-0.8980265101338759;-0.580917337119437
5;0;-2.376.642.968.896.380;-13.924.779.900.665.600;-17.511.516.947.610.500;19.207.750.662.820.100
5;0;30.518.256.305.146.800;-3.258.991.040.581.320;1.526.645.067.227.580;-42.842.653.612.558.500
5;0;15.124.091.620.249.800;-14.813.595.639.005.900;0.7184212081071008;-22.182.609.606.939.800
5;0;-1.890.511.452.531.210;-16.591.227.115.686.700;-18.409.543.457.744.400;11.126.440.932.731.100
5;0;-0.6751826616182905;-20.590.897.938.218.400;-15.266.450.672.275.800;-0.4192911425176599
5;0;-10.802.922.585.892.600;-18.368.858.592.367.400;-15.266.450.672.275.800;0.1077507964011868
5;0;-13.233.580.167.718.500;-0.10369516947304075;-5.208.553.758.776.470;28.877.213.435.517.900
5;0;-35.109.498.404.151.100;-10.236.194.586.553.100;-3.771.711.342.562.270;-20.214.986.368.309.400
5;0;-3.024.818.324.049.940;0.029627191278018692;-20.205.596.478.012.100;34.808.192.054.817.900
5;0;-3.348.906.001.626.720;0.11850876511205503;-19.756.583.222.945.200;40.429.972.736.619
5;0;0.5401461292946379;0.2073903389460815;-0.987829161147261;-0.44740004592666194
5;0;-6.103.651.261.029.360;-0.45922146480918613;-2.828.783.506.921.700;7.893.917.040.695.590
5;0;-22.956.210.495.021.900;-14.369.187.769.835.800;-11.674.344.631.740.300;17.099.582.907.144.700
5;0;-1.890.511.452.531.210;-18.813.266.461.537.600;-14.817.437.417.208.900;10.002.084.796.371
5;0;10.262.776.456.598.000;-29.479.055.321.622.000;0.1347039765200839;-2.492.322.768.931.780
5;0;-14.854.018.555.602.400;-1.748.004.285.402.700;-1.436.842.416.214.190;0.6207382836155294
5;0;0.3781022905062474;-1.525.800.350.817.620;-0.0449013255066938;-1.178.231.534.560.790
5;0;-12.423.360.973.776.500;-21.035.305.807.388.500;-0.6286185570937106;0.22018641003720726
5;0;-38.350.375.179.919.000;-13.035.964.162.325.200;-21.103.622.988.146.000;3.761.908.239.571.840
5;0;-0.9992703391950715;-14.369.187.769.835.800;-11.225.331.376.673.400;0.2764042168552175
5;0;-10.802.922.585.892.600;-29.923.463.190.792.100;-16.164.477.182.409.700;-0.5246995303014299
5;0;-1.890.511.452.531.210;-1.970.208.219.987.800;-0.40411192956024167;0.9931812537848465
5;0;-3.754.015.598.597.700;-21.924.121.545.728.800;-10.776.318.121.606.400;31.435.123.645.737.300
5;0;-9.668.615.714.373.950;-14.369.187.769.835.800;-3.771.711.342.562.270;1.492.817.011.879.910
5;0;13.503.653.232.365.900;-17.035.634.984.856.900;0.5388159060803256;-21.269.070.246.147.100
5;0;13.503.653.232.365.900;0.6517982081162632;0.7184212081071008;-10.025.508.882.545.100
5;0;4.753.285.937.792.780;11.850.876.511.204.800;22.899.676.008.413.800;-3.581.542.776.030.730
5;0;4.915.329.776.581.170;0.874002142701359;2.424.671.577.361.460;-38.134.412.291.550.200
5;0;4.186.132.502.033.410;0.6962389950332863;2.424.671.577.361.460;-33.707.260.004.631.900
5;0;15.124.091.620.249.800;23.405.481.109.629.600;0.8082238591204909;-0.3349644322906415
5;0;5.806.570.889.917.320;1.673.936.307.207.680;25.593.755.538.815.400;-4.129.666.392.506.320
5;0;4.267.154.421.427.610;1.407.291.585.705.570;22.899.676.008.413.800;-3.103.691.418.077.640
5;0;15.124.091.620.249.800;18.961.402.417.927.800;16.164.477.182.409.700;-0.5106450785969227
5;0;18.364.968.396.017.600;0.9184429296183821;11.225.331.376.673.400;-1.325.803.277.458.070
5;0;32.138.694.693.030.800;1.407.291.585.705.570;16.613.490.437.476.700;-22.885.332.192.164.900
5;0;38.620.448.244.566.300;-0.10369516947304075;14.368.424.162.142.000;-3.490.188.839.951.460
5;0;37.810.229.050.624.400;-19.257.674.330.707.800;11.674.344.631.740.300;-4.221.020.328.585.590
5;0;-6.103.651.261.029.360;-0.5925438255602455;-30.083.888.089.484.700;7.816.617.556.320.830
5;0;1.755.474.920.207.560;-2.281.293.728.406.920;-0.0449013255066938;-27.734.118.030.218.300
5;0;27.277.379.529.379.000;-20.590.897.938.218.400;0.2694079530401628;-35.042.432.916.559.600
5;0;16.744.530.008.133.600;-16.591.227.115.686.700;-0.1796053020267752;-2.400.968.832.852.510
5;0;12.693.434.038.423.900;-0.6369846124772588;0.6286185570937132;-15.436.472.788.778.600
5;0;0.13503653232366172;0.60735742119925;0.5388159060803256;0.14991415151469603
5;0;0.29708037111205216;-0.45922146480918613;0.22450662753346898;-0.5668628854149329
5;0;1.998.540.678.390.150;-13.924.779.900.665.600;0.2694079530401628;-2.555.567.801.602.040
5;0;-1.161.314.177.983.460;-0.6814253993942819;-0.538815906080323;0.8245278333308189
5;0;0.3781022905062474;0.6517982081162632;-0.0449013255066938;-0.0679298499050944
5;0;0.6211680486888331;0.029627191278018692;-0.44901325506693796;-0.6090262405284421
5;0;0.6211680486888331;-0.14813595639006386;0.3592106040535529;-0.7355163058689668
5;0;-0.5131388228299001;-0.414780677892163;0.3143092785468591;0.29045866855972163
5;0;-0.837226500406681;0.7406797819502996;-19.307.569.967.878.300;12.180.524.810.568.800
5;0;-0.4321169034357049;-0.8591885470623447;-121.233.578.868.073;-0.025766494791585163
5;0;-0.9182484198008718;-0.19257674330707708;-15.266.450.672.275.800;0.866691188444325
5;0;-0.3510949840415097;-13.924.779.900.665.600;-0.673519882600407;-0.42631836836990733
5;0;-0.7562045810124858;-13.480.372.031.495.400;-16.164.477.182.409.700;0.05856021543542707
5;0;-14.854.018.555.602.400;-16.591.227.115.686.700;-15.266.450.672.275.800;0.6839833162857932
5;0;-0.027007306464728747;-21.035.305.807.388.500;-0.44901325506693796;-10.798.503.726.292.700
5;0;-0.9992703391950715;-18.813.266.461.537.600;-1.257.237.114.187.420;0.07261466713992806
5;0;-14.854.018.555.602.400;-12.591.556.293.155.100;-0.6286185570937106;0.9018273177055806
5;0;-15.664.237.749.544.300;-21.924.121.545.728.800;-13.470.397.652.008.100;0.5012754441272584
5;0;-10.802.922.585.892.600;-1.525.800.350.817.620;-1.257.237.114.187.420;0.33262202367323085
5;0;-1.728.467.613.742.820;-16.146.819.246.516.500;-0.987829161147261;0.9510178986713372
5;0;-9.020.440.359.220.390;-18.368.858.592.367.400;-3.771.711.342.562.270;12.946.492.428.464.200
5;0;-19.715.333.719.254.000;-14.369.187.769.835.800;-19.756.583.222.945.200;1.372.651.449.806.410
5;0;-0.5941607422240953;-15.702.411.377.346.400;-0.8531251846271797;-0.19441991524561586
5;0;0.21605845171785695;-2.503.497.662.992.020;-0.49391458057363175;-15.295.928.271.733.500
5;0;-21.335.772.107.138.000;-18.813.266.461.537.600;-17.062.503.692.543.600;1.316.433.642.988.400
5;0;-2.619.708.727.078.970;-16.591.227.115.686.700;-18.409.543.457.744.400;2.061.319.583.327.040
5;0;0.945255726265614;-15.702.411.377.346.400;-0.40411192956024167;-17.404.096.027.408.900
5;0;-0.3510949840415097;-17.924.450.723.197.300;-10.776.318.121.606.400;-0.5738901112671865
5;0;-0.027007306464728747;-1.525.800.350.817.620;-0.44901325506693796;-0.7425435317212172
5;0;-38.350.375.179.919.000;-29.479.055.321.622.000;-2.828.783.506.921.700;27.991.782.978.134.200
5;0;-8.129.199.245.884.240;-12.591.556.293.155.100;-28.736.848.324.284.000;11.407.529.966.821.200
5;0;-8.291.243.084.672.630;-12.591.556.293.155.100;-42.656.259.231.359.000;11.604.292.290.684.200
5;0;11.072.995.650.540.000;-0.32589910405812667;10.327.304.866.539.500;-125.553.101.893.556
5;0;-4.726.278.631.328.040;-0.5925438255602455;-21.103.622.988.146.000;56.030.414.128.616.800
5;0;4.996.351.695.975.370;0.8295613557843359;23.348.689.263.480.700;-38.837.134.876.775.300
5;0;-22.145.991.301.079.900;14.961.731.595.396.100;-121.233.578.868.073;3.270.002.429.914.250
5;0;10.262.776.456.598.000;-0.7258661863112952;0.673519882600407;-136.093.940.671.933
5;0;-0.5941607422240953;-0.5925438255602455;-0.7633225336137921;0.2764042168552175
5;0;-14.854.018.555.602.400;-0.9036293339793678;-13.021.384.396.941.100;11.126.440.932.731.100
5;0;-1.728.467.613.742.820;-21.924.121.545.728.800;-18.858.556.712.811.300;0.6699288645812892
5;0;-2.376.642.968.896.380;-2.503.497.662.992.020;-13.919.410.907.075.000;12.672.430.620.226.400
5;0;-20.525.552.913.196.000;-2.547.938.449.909.030;-15.715.463.927.342.800;0.8034461557740643
5;0;-6.103.651.261.029.360;-1.525.800.350.817.620;-19.756.583.222.945.200;7.191.194.455.470.460
5;0;-14.854.018.555.602.400;-28.145.831.714.111.400;-0.7633225336137921;0.03045131202642507
5;0;-1.890.511.452.531.210;-23.701.753.022.409.600;-16.164.477.182.409.700;0.7050649938425447
5;0;-1.728.467.613.742.820;0.11850876511205503;-11.225.331.376.673.400;19.910.473.248.045.200
5;0;-0.1890511452531192;-0.3703398909751498;-0.44901325506693796;-0.025766494791585163
5;0;-0.4321169034357049;-0.8591885470623447;-0.5837172315870168;0.009369634469670454
5;0;0.7021899680830284;-34.367.541.882.493.900;0.0449013255066938;-2.429.077.736.261.520
5;0;-4.564.234.792.539.650;-34.811.949.751.664.200;-2.694.079.530.401.620;34.597.375.279.250.400
5;0;0.8642338068714188;-26.812.608.106.600.900;1.347.039.765.200.810;-22.112.337.348.417.300
5;0;-5.779.563.583.452.580;-0.8591885470623447;-2.469.572.902.868.150;7.071.731.615.982.190
5;0;0.054014612929466486;-26.368.200.237.430.700;0.08980265101339009;-14.593.205.686.508.400
5;0;-2.619.708.727.078.970;-1.525.800.350.817.620;-0.6286185570937106;20.964.557.125.882.900
5;0;-15.664.237.749.544.300;-18.368.858.592.367.400;-0.7633225336137921;0.6699288645812892
5;0;0.3781022905062474;-29.479.055.321.622.000;0.40411192956024417;-18.809.541.197.859.100
5;0;-6.508.760.858.000.340;-11.702.740.554.814.700;-372.681.001.705.558;818.906.052.649.015
5;0;-0.5131388228299001;-12.147.148.423.984.900;-1.436.842.416.214.190;-0.0890115274618459
5;0;1.998.540.678.390.150;-20.590.897.938.218.400;0.7184212081071008;-28.647.657.391.010.900
5;0;-31.058.402.434.441.400;-4.147.806.778.921.680;-2.604.276.879.388.230;11.899.435.776.478.800
5;0;-4.240.147.114.962.870;-36.145.173.359.174.700;-30.532.901.344.551.700;29.186.411.373.016.900
5;0;-44.021.909.537.512.600;-21.035.305.807.388.500;-20.654.609.733.079.100;4.099.215.080.479.910
5;0;0.21605845171785695;-3.792.280.483.585.540;0.08980265101339009;-21.550.159.280.237.200
5;0;0.8642338068714188;-401.448.441.817.064;-0.0898026510133851;-28.717.929.649.533.500
5;0;-6.508.760.858.000.340;-4.192.247.565.838.700;-3.547.204.715.028.800;602.467.496.399.676
5;0;-6.346.717.019.211.950;-4.503.333.074.257.830;-3.502.303.389.522.110;5.497.633.025.077.910
5;0;-5.941.607.422.240.970;-26.812.608.106.600.900;-26.491.782.048.949.300;6.179.273.932.746.280
5;0;-8.453.286.923.461.020;-24.146.160.891.579.800;-3.996.217.970.095.740;11.203.740.417.105.900
5;0;38.620.448.244.566.300;-29.923.463.190.792.100;20.205.596.478.012.200;-4.741.035.041.652.190
5;0;-5.941.607.422.240.970;-4.147.806.778.921.680;-251.447.422.837.485;514.627.173.246.535
5;0;15.124.091.620.249.800;-29.923.463.190.792.100;0.3592106040535529;-2.920.983.545.919.100
5;0;-1.323.358.016.771.840;-3.303.431.827.498.340;-0.987829161147261;-0.3771277874041507
5;0;-19.715.333.719.254.000;-3.792.280.483.585.540;-10.327.304.866.539.500;0.05153298958317969
5;0;-1.728.467.613.742.820;-3.303.431.827.498.340;-13.919.410.907.075.000;0.016396860321924073
5;0;-2.457.664.888.290.580;-5.081.063.304.179.070;-22.450.662.753.346.800;-0.14522933427985613
5;0;-22.956.210.495.021.900;-33.923.134.013.323.800;-19.756.583.222.945.200;0.6699288645812892
5;0;-4.321.169.034.357.070;-34.811.949.751.664.200;-23.348.689.263.480.700;3.136.485.138.721.480
5;0;-27.007.306.464.731.700;-4.681.096.221.925.900;-18.409.543.457.744.400;0.3466764753777319
5;0;-10.802.922.585.892.600;-4.992.181.730.345.020;-17.511.516.947.610.500;-1.550.674.504.730.110
5;0;-4.807.300.550.722.240;-31.701.094.667.472.800;-2.289.967.600.841.380;40.781.334.029.231.500
5;0;-27.817.525.658.673.600;-3.792.280.483.585.540;-10.327.304.866.539.500;0.9720995762280918
5;0;-4.159.125.195.568.680;-4.192.247.565.838.700;-21.103.622.988.146.000;24.618.714.569.053.600
5;0;-2.457.664.888.290.580;-29.034.647.452.451.800;-15.266.450.672.275.800;10.985.896.415.686.100
5;0;-29.437.964.046.557.500;-27.257.015.975.771.000;-19.756.583.222.945.200;18.013.122.267.937.400
5;0;-35.109.498.404.151.100;-401.448.441.817.064;-2.738.980.855.908.310;1.688.876.613.157.720
5;0;-18.094.895.331.370.200;-0.8147477601453315;-20.205.596.478.012.100;1.478.059.837.590.180
5;0;-5.050.366.308.904.820;-0.05925438255601765;-3.187.994.110.975.250;640.414.516.001.833
5;0;-8.210.221.165.278.430;-15.702.411.377.346.400;-4.310.527.248.642.600;1.133.023.048.244.640
5;0;-27.817.525.658.673.600;0.874002142701359;-18.858.556.712.811.300;36.775.815.293.448.300
5;0;-1.323.358.016.771.840;-0.32589910405812667;-0.7633225336137921;12.602.158.361.703.900
5;0;-4.159.125.195.568.680;-10.813.924.816.474.400;-2.738.980.855.908.310;4.422.467.469.683.470
5;0;-19.715.333.719.254.000;-14.369.187.769.835.800;-0.8980265101338759;13.234.608.688.406.500
5;0;-31.868.621.628.383.300;-16.146.819.246.516.500;-21.103.622.988.146.000;27.780.966.202.566.600
5;0;-0.6751826616182905;-17.924.450.723.197.300;-0.7184212081071008;-0.24361049621137873
5;0;-16.474.456.943.486.300;-0.8591885470623447;-18.409.543.457.744.400;13.234.608.688.406.500
5;0;-15.664.237.749.544.300;-16.591.227.115.686.700;-0.538815906080323;0.7964189299218106
5;0;-0.10802922585892398;-12.147.148.423.984.900;-11.225.331.376.673.400;-0.5528084337104319
5;0;-16.474.456.943.486.300;-0.414780677892163;-17.511.516.947.610.500;15.131.959.668.514.300
5;0;-18.094.895.331.370.200;-1.748.004.285.402.700;-0.987829161147261;10.353.446.088.983.500
5;0;-1.161.314.177.983.460;-16.591.227.115.686.700;-18.409.543.457.744.400;0.33964924952547826
5;0;-0.9182484198008718;-17.035.634.984.856.900;-121.233.578.868.073;0.0866691188444353
5;0;-869.635.268.164.361;-17.924.450.723.197.300;-4.400.329.899.655.980;12.278.905.972.500.300
5;0;-31.868.621.628.383.300;-16.146.819.246.516.500;-10.776.318.121.606.400;2.721.878.813.438.660
5;0;-367.299.367.920.351;-27.257.015.975.771.000;-2.379.770.251.854.760;26.937.699.100.296.500
5;0;-35.919.717.598.093.100;-26.368.200.237.430.700;-2.738.980.855.908.310;2.644.579.329.063.890
5;0;-3.754.015.598.597.700;-23.257.345.153.239.300;-3.502.303.389.522.110;3.045.131.202.642.210
5;0;-21.335.772.107.138.000;-30.812.278.929.132.500;-22.001.649.498.279.900;0.6066838319110285
5;0;-9.182.484.198.008.780;-19.257.674.330.707.800;-4.130.921.946.615.820;13.185.418.107.440.800
5;0;-27.007.306.464.731.700;-18.813.266.461.537.600;-0.6286185570937106;204.726.513.162.254
5;0;-20.525.552.913.196.000;-12.591.556.293.155.100;-1.257.237.114.187.420;15.904.954.512.262.000
5;0;-2.376.642.968.896.380;-0.8147477601453315;-13.021.384.396.941.100;21.737.551.969.630.600
5;0;-39.160.594.373.860.900;-2.281.293.728.406.920;-19.756.583.222.945.200;32.981.113.333.232.600
5;0;-2.619.708.727.078.970;-11.258.332.685.644.600;-16.164.477.182.409.700;22.791.635.847.468.300
5;0;-39.160.594.373.860.900;-21.035.305.807.388.500;-2.379.770.251.854.760;34.597.375.279.250.400
5;0;-38.350.375.179.919.000;-17.035.634.984.856.900;-30.532.901.344.551.700;3.607.309.270.822.310
5;0;-14.854.018.555.602.400;12.295.284.380.375.000;-15.715.463.927.342.800;22.299.730.037.810.700
5;0;-5.212.410.147.693.210;-28.145.831.714.111.400;-4.130.921.946.615.820;4.830.046.569.114.040
5;0;-4.483.212.873.145.460;-16.146.819.246.516.500;-3.637.007.366.042.190;4.513.821.405.762.730
5;0;-35.109.498.404.151.100;-3.303.431.827.498.340;-21.103.622.988.146.000;21.245.646.159.973.000
5;0;-0.4321169034357049;-3.525.635.762.083.430;-11.225.331.376.673.400;-14.522.933.427.985.900
5;0;0.7021899680830284;-21.035.305.807.388.500;0.3592106040535529;-17.474.368.285.931.400
5;0;-10.802.922.585.892.600;0.16294955202906827;-0.44901325506693796;12.039.980.293.523.800
5;0;-0.5131388228299001;-21.924.121.545.728.800;-0.7184212081071008;-0.6301079180851967
5;0;-10.802.922.585.892.600;-3.836.721.270.502.560;-16.613.490.437.476.600;-0.967414758993255
5;0;10.262.776.456.598.000;-29.034.647.452.451.800;0.7184212081071008;-2.492.322.768.931.780
5;0;50.773.736.153.695.600;-2.236.852.941.489.910;3.098.191.459.961.860;-5.289.158.658.127.780
5;0;0.6211680486888331;-23.257.345.153.239.300;0.49391458057363175;-18.106.818.612.634.000
5;0;24.036.502.753.611.200;-4.103.365.992.004.660;17.960.530.202.677.500;-4.164.802.521.767.580
5;0;0.29708037111205216;-29.479.055.321.622.000;1.526.645.067.227.580;-18.528.452.163.769.100
5;0;-12.423.360.973.776.500;-27.257.015.975.771.000;-0.8531251846271797;-0.13117488257535515
5;0;-0.10802922585892398;-38.811.620.574.195.800;0.2694079530401628;-19.020.357.973.426.700
5;0;1.755.474.920.207.560;-4.325.569.926.589.760;-0.0898026510133851;-37.501.961.964.847.600
5;0;0.3781022905062474;-4.281.129.139.672.740;1.526.645.067.227.580;-2.597.731.156.715.550
